"name","averageRating","numVotes","V1","director","score","year","foreign"
"Match",9.1,9,"6336","Stephen Belber",5.8,2015,FALSE
"Match",7.8,17,"6336","Stephen Belber",5.8,2015,FALSE
"Match",6.6,17,"6336","Stephen Belber",5.8,2015,FALSE
"Match",9.3,6,"6336","Stephen Belber",5.8,2015,FALSE
"Match",6.7,1865,"6336","Stephen Belber",5.8,2015,FALSE
"Match",4.5,64,"6336","Stephen Belber",5.8,2015,FALSE
"Match",5.5,642,"6336","Stephen Belber",5.8,2015,FALSE
"Match",8.5,6,"6336","Stephen Belber",5.8,2015,FALSE
"Match",9,11,"6336","Stephen Belber",5.8,2015,FALSE
"Match Point",7.1,7,"7052","Woody Allen",6.5,2006,FALSE
"Match Point",5.3,12,"7052","Woody Allen",6.5,2006,FALSE
"Match Point",7.7,184249,"7052","Woody Allen",6.5,2006,FALSE
"Match Point",8.7,15,"7052","Woody Allen",6.5,2006,FALSE
"Match Point",6.6,11,"7052","Woody Allen",6.5,2006,FALSE
"Matchstick Men",7.3,114567,"5651","Ridley Scott",6.5,2003,FALSE
"Matrix",8.7,1408061,"6930","Wachowski Brothers",7,1999,FALSE
"Matrix",8.3,108,"6930","Wachowski Brothers",7,1999,FALSE
"Matt Shepard Is a Friend of Mine",7.5,1336,"4651","Michele Josue",6,2015,FALSE
"Max",7.4,1610,"807","Boaz Yakin",4.7,2015,FALSE
"Max",7.5,93,"807","Boaz Yakin",4.7,2015,FALSE
"Max",6.8,23049,"807","Boaz Yakin",4.7,2015,FALSE
"Max",5.3,408,"807","Boaz Yakin",4.7,2015,FALSE
"Max",6.9,33,"807","Boaz Yakin",4.7,2015,FALSE
"Max",7.6,11,"807","Boaz Yakin",4.7,2015,FALSE
"Max",9.1,7,"807","Boaz Yakin",4.7,2015,FALSE
"Max",5.1,241,"807","Boaz Yakin",4.7,2015,FALSE
"Max",5.5,107,"807","Boaz Yakin",4.7,2015,FALSE
"Max",6,31,"807","Boaz Yakin",4.7,2015,FALSE
"Max",7.2,12,"807","Boaz Yakin",4.7,2015,FALSE
"Max",3.7,6,"807","Boaz Yakin",4.7,2015,FALSE
"Max",7.8,13,"807","Boaz Yakin",4.7,2015,FALSE
"Max",8.6,2177,"807","Boaz Yakin",4.7,2015,FALSE
"Max",8.4,34,"807","Boaz Yakin",4.7,2015,FALSE
"Max",6.9,44,"807","Boaz Yakin",4.7,2015,FALSE
"Max",7.1,19,"807","Boaz Yakin",4.7,2015,FALSE
"Max",6.3,690,"807","Boaz Yakin",4.7,2015,FALSE
"Max",6.6,6580,"807","Boaz Yakin",4.7,2015,FALSE
"Max",4.1,156,"807","Boaz Yakin",4.7,2015,FALSE
"Max",5.6,51,"807","Boaz Yakin",4.7,2015,FALSE
"Max",3.9,66,"807","Boaz Yakin",4.7,2015,FALSE
"Max",4.4,12,"807","Boaz Yakin",4.7,2015,FALSE
"Max Payne",9.3,11343,"3319","John Moore",6,2008,FALSE
"Max Payne",5.4,114645,"3319","John Moore",6,2008,FALSE
"Max Rose",6.3,379,"1475","Daniel Noah",4,2016,FALSE
"May",7.2,184,"4112","Lucky McKee",6,2003,FALSE
"May",7.2,69,"4112","Lucky McKee",6,2003,FALSE
"May",4.4,5,"4112","Lucky McKee",6,2003,FALSE
"May",5,181,"4112","Lucky McKee",6,2003,FALSE
"May",7.1,71,"4112","Lucky McKee",6,2003,FALSE
"May",8.2,44,"4112","Lucky McKee",6,2003,FALSE
"May",6.7,29444,"4112","Lucky McKee",6,2003,FALSE
"May in the Summer",5.7,626,"1116","Cherien Dabis",6,2014,FALSE
"Maya the Bee Movie",6,1444,"251","Alexs Stadermann",6,2015,FALSE
"Maze",6.5,745,"5688","Rob Morrow",4,2001,FALSE
"Maze",7.1,14,"5688","Rob Morrow",4,2001,FALSE
"Maze",7.7,13,"5688","Rob Morrow",4,2001,FALSE
"Maze",7.1,26,"5688","Rob Morrow",4,2001,FALSE
"Maze",7.3,16524,"5688","Rob Morrow",4,2001,FALSE
"Maze",5.9,1693,"5688","Rob Morrow",4,2001,FALSE
"McCanick",4.7,1336,"3561","Josh Waller",4,2014,FALSE
"Me and Earl and the Dying Girl",7.8,104671,"257","Alfonso Gomez-Rejon",6.9,2015,FALSE
"Me and Orson Welles",6.8,9972,"5608","Richard Linklater",6.2,2009,FALSE
"Me and You and Everyone We Know",7.3,32898,"4751","Miranda July",6.9,2005,FALSE
"Me Before You",7.4,145862,"6610","Thea Sharrock",5.6,2016,FALSE
"Me Myself I",6.5,2430,"5416","Pip Karmel",4,2000,FALSE
"Me Without You",7.2,254,"6020","Sandra Goldbacher",5,2002,FALSE
"Me Without You",8,5,"6020","Sandra Goldbacher",5,2002,FALSE
"Me Without You",7,4068,"6020","Sandra Goldbacher",5,2002,FALSE
"Me You Them",7.1,1621,"417","Andrucha Waddington",6.5,2001,FALSE
"Mean Creek",7.3,28467,"2684","Jacob Aaron Estes",6.5,2004,FALSE
"Mean Dreams",6.3,2682,"4821","Nathan Morlando",6.9,2016,FALSE
"Mean Girls",7.8,5,"4337","Mark Waters",6.4,2004,FALSE
"Mean Girls",7.4,8,"4337","Mark Waters",6.4,2004,FALSE
"Mean Girls",7,282509,"4337","Mark Waters",6.4,2004,FALSE
"Mean Girls",4.2,17908,"4337","Mark Waters",6.4,2004,FALSE
"Mean Girls",6.3,13,"4337","Mark Waters",6.4,2004,FALSE
"Medeas",6.3,315,"346","Andrea Pallaoro",7,2013,FALSE
"Medicine for Melancholy",6.7,1687,"652","Barry Jenkins",7,2008,FALSE
"Mediterranea",6.5,1119,"3426","Jonas Carpignano",7,2015,FALSE
"Meek's Cutoff",6.5,9727,"3728","Kelly Reichardt",7,2010,FALSE
"Meet Dave",4.9,34552,"913","Brian Robbins",3,2008,FALSE
"Meet Me in Montenegro",6.1,244,"4033","Linnea Saasen and Alex Holdridge",4,2015,FALSE
"Meet the Fockers",6.3,229880,"2920","Jay Roach",5,2004,FALSE
"Meet the Robinsons",6.9,75960,"6333","Stephen Anderson",3,2007,FALSE
"Meet the Robinsons",6.8,101,"6333","Stephen Anderson",3,2007,FALSE
"Megamind",7.4,59,"6756","Tom McGrath",6.8,2010,FALSE
"Megamind",7.3,195417,"6756","Tom McGrath",6.8,2010,FALSE
"Megan Leavey",7.1,15407,"2192","Gabriela Cowperthwaite",5,2017,FALSE
"Melancholia",7.1,145383,"3949","Lav Diaz",7,2008,FALSE
"Melancholia",7.1,145383,"3905","Lars Von Trier",7.4,2011,FALSE
"Melancholia",6,64,"3949","Lav Diaz",7,2008,FALSE
"Melancholia",6,64,"3905","Lars Von Trier",7.4,2011,FALSE
"Melancholia",7.3,578,"3949","Lav Diaz",7,2008,FALSE
"Melancholia",7.3,578,"3905","Lars Von Trier",7.4,2011,FALSE
"Melancholia",3,18,"3949","Lav Diaz",7,2008,FALSE
"Melancholia",3,18,"3905","Lars Von Trier",7.4,2011,FALSE
"Melancholia",7.5,276,"3949","Lav Diaz",7,2008,FALSE
"Melancholia",7.5,276,"3905","Lars Von Trier",7.4,2011,FALSE
"Melancholia",7.2,10,"3949","Lav Diaz",7,2008,FALSE
"Melancholia",7.2,10,"3905","Lars Von Trier",7.4,2011,FALSE
"Melinda and Melinda",6.5,29072,"7053","Woody Allen",7,2005,FALSE
"Memento",7.4,108,"1251","Christopher Nolan",8,2000,FALSE
"Memento",6.9,67,"1251","Christopher Nolan",8,2000,FALSE
"Memento",8,534,"1251","Christopher Nolan",8,2000,FALSE
"Memento",6.7,7,"1251","Christopher Nolan",8,2000,FALSE
"Memento",8.5,974448,"1251","Christopher Nolan",8,2000,FALSE
"Memento",7.5,32,"1251","Christopher Nolan",8,2000,FALSE
"Memoirs of a Geisha",7.4,127698,"5679","Rob Marshall",6,2005,FALSE
"Memorial Day",5.3,24,"3546","Josh Fox",6,2009,FALSE
"Memorial Day",3.3,174,"3546","Josh Fox",6,2009,FALSE
"Memorial Day",7.2,40,"3546","Josh Fox",6,2009,FALSE
"Memorial Day",6.1,1967,"3546","Josh Fox",6,2009,FALSE
"Memorial Day",7.9,8,"3546","Josh Fox",6,2009,FALSE
"Memorial Day",8.3,330,"3546","Josh Fox",6,2009,FALSE
"Memorial Day",2.9,143,"3546","Josh Fox",6,2009,FALSE
"Memorial Day",5,30,"3546","Josh Fox",6,2009,FALSE
"Memorial Day",3.5,731,"3546","Josh Fox",6,2009,FALSE
"Memorial Day",8.5,503,"3546","Josh Fox",6,2009,FALSE
"Memorial Day",7.5,104,"3546","Josh Fox",6,2009,FALSE
"Memories of Tomorrow",5.8,85,"7121","Yukihiko Tsutsumi",6,2007,FALSE
"Memories of Tomorrow",7.6,702,"7121","Yukihiko Tsutsumi",6,2007,FALSE
"Memory",7,6,"723","Bennett Davlin",4,2007,FALSE
"Memory",6.7,15,"723","Bennett Davlin",4,2007,FALSE
"Memory",5.9,29,"723","Bennett Davlin",4,2007,FALSE
"Memory",5.3,6,"723","Bennett Davlin",4,2007,FALSE
"Memory",6.2,21,"723","Bennett Davlin",4,2007,FALSE
"Memory",6.4,1628,"723","Bennett Davlin",4,2007,FALSE
"Memory",5.4,16,"723","Bennett Davlin",4,2007,FALSE
"Memory",7.1,17,"723","Bennett Davlin",4,2007,FALSE
"Memory",8.1,20,"723","Bennett Davlin",4,2007,FALSE
"Memory",7.4,33,"723","Bennett Davlin",4,2007,FALSE
"Memory",7,163,"723","Bennett Davlin",4,2007,FALSE
"Memory",5.3,1604,"723","Bennett Davlin",4,2007,FALSE
"Memphis",8,60,"6678","Tim Sutton",6.6,2014,FALSE
"Memphis",9.1,2896,"6678","Tim Sutton",6.6,2014,FALSE
"Memphis",5.4,288,"6678","Tim Sutton",6.6,2014,FALSE
"Memphis",5.5,91,"6678","Tim Sutton",6.6,2014,FALSE
"Men at Lunch",6.3,309,"6115","Sean Cualain",4.5,2013,FALSE
"Men Cry Bullets",5.5,106,"6549","Tamara Hernandez",5.2,1999,FALSE
"Men in Black 3",6.8,291791,"665","Barry Sonnenfeld",6,2012,FALSE
"Menashe",6.5,1111,"3575","Joshua Weinstein",6.8,2017,FALSE
"Mental",6.2,4468,"5035","P.J. Hogan",6,2013,FALSE
"Mental",5.9,9,"5035","P.J. Hogan",6,2013,FALSE
"Mental",8,9,"5035","P.J. Hogan",6,2013,FALSE
"Mental",7.4,80,"5035","P.J. Hogan",6,2013,FALSE
"Mental",8.2,8,"5035","P.J. Hogan",6,2013,FALSE
"Mental",7.2,42,"5035","P.J. Hogan",6,2013,FALSE
"Mental",7.1,2240,"5035","P.J. Hogan",6,2013,FALSE
"Mental",5.3,14310,"5035","P.J. Hogan",6,2013,FALSE
"Mental",5.5,6,"5035","P.J. Hogan",6,2013,FALSE
"Mental",6.4,5,"5035","P.J. Hogan",6,2013,FALSE
"Mercury Rising",6.7,14,"2506","Harold Becker",5.7,1998,FALSE
"Mercury Rising",6.1,59662,"2506","Harold Becker",5.7,1998,FALSE
"Mercury Rising",8.2,33,"2506","Harold Becker",5.7,1998,FALSE
"Mercy",8.3,477,"5103","Patrick Hoelck",6.8,2010,FALSE
"Mercy",7.4,42,"5103","Patrick Hoelck",6.8,2010,FALSE
"Mercy",7.6,5,"5103","Patrick Hoelck",6.8,2010,FALSE
"Mercy",8.5,626,"5103","Patrick Hoelck",6.8,2010,FALSE
"Mercy",7.9,54,"5103","Patrick Hoelck",6.8,2010,FALSE
"Mercy",5.9,10,"5103","Patrick Hoelck",6.8,2010,FALSE
"Mercy",6.3,61,"5103","Patrick Hoelck",6.8,2010,FALSE
"Mercy",7.7,245,"5103","Patrick Hoelck",6.8,2010,FALSE
"Mercy",8.1,37,"5103","Patrick Hoelck",6.8,2010,FALSE
"Mercy",5,5757,"5103","Patrick Hoelck",6.8,2010,FALSE
"Mercy",4.1,1883,"5103","Patrick Hoelck",6.8,2010,FALSE
"Mercy",7.1,12,"5103","Patrick Hoelck",6.8,2010,FALSE
"Mercy",6.1,1170,"5103","Patrick Hoelck",6.8,2010,FALSE
"Mercy",5.4,215,"5103","Patrick Hoelck",6.8,2010,FALSE
"Mercy",6.7,7,"5103","Patrick Hoelck",6.8,2010,FALSE
"Mercy",5.4,1991,"5103","Patrick Hoelck",6.8,2010,FALSE
"Mercy",8.2,20,"5103","Patrick Hoelck",6.8,2010,FALSE
"Mercy",5.4,192,"5103","Patrick Hoelck",6.8,2010,FALSE
"Mercy",4,56,"5103","Patrick Hoelck",6.8,2010,FALSE
"Mercy",7.8,19,"5103","Patrick Hoelck",6.8,2010,FALSE
"Mercy",4.7,7,"5103","Patrick Hoelck",6.8,2010,FALSE
"Mercy",6.2,6,"5103","Patrick Hoelck",6.8,2010,FALSE
"Mercy",7.4,106,"5103","Patrick Hoelck",6.8,2010,FALSE
"Mercy",7.8,181,"5103","Patrick Hoelck",6.8,2010,FALSE
"Mercy",8.1,59,"5103","Patrick Hoelck",6.8,2010,FALSE
"Mercy",7.2,2668,"5103","Patrick Hoelck",6.8,2010,FALSE
"Mercy",8.1,7,"5103","Patrick Hoelck",6.8,2010,FALSE
"Mercy",5.5,14,"5103","Patrick Hoelck",6.8,2010,FALSE
"Mercy",9.1,9,"5103","Patrick Hoelck",6.8,2010,FALSE
"Mercy",5,4184,"5103","Patrick Hoelck",6.8,2010,FALSE
"Mesrine",5.7,145,"2934","Jean-Francois Richet",7,2007,FALSE
"Metalhead",7,47203,"5462","Ragnar Bragason",6.9,2015,FALSE
"Metalhead",7.1,4760,"5462","Ragnar Bragason",6.9,2015,FALSE
"Metroland",6.5,2958,"5371","Philip Saville",5,1999,FALSE
"Metropolis",7.8,72,"5657","Rintaro",7,2002,FALSE
"Metropolis",4.8,8,"5657","Rintaro",7,2002,FALSE
"Metropolis",5.7,10,"5657","Rintaro",7,2002,FALSE
"Metropolis",8.3,133890,"5657","Rintaro",7,2002,FALSE
"Metropolis",7.5,62,"5657","Rintaro",7,2002,FALSE
"Metropolis",5.1,101,"5657","Rintaro",7,2002,FALSE
"Metropolis",7.5,30,"5657","Rintaro",7,2002,FALSE
"Metropolis",8.9,77,"5657","Rintaro",7,2002,FALSE
"Metropolis",7.3,18383,"5657","Rintaro",7,2002,FALSE
"Metropolis",6.6,12,"5657","Rintaro",7,2002,FALSE
"Mia and the Migoo",6.7,287,"2689","Jacques-Remy Girerd",5,2011,FALSE
"Mia Madre",6.8,5840,"4805","Nanni Moretti",7,2015,FALSE
"Miami Vice",6,99631,"4570","Michael Mann",6,2006,FALSE
"Miami Vice",6,32,"4570","Michael Mann",6,2006,FALSE
"Miami Vice",6.8,20,"4570","Michael Mann",6,2006,FALSE
"Miami Vice",7.5,19222,"4570","Michael Mann",6,2006,FALSE
"Miami Vice",7.4,216,"4570","Michael Mann",6,2006,FALSE
"Michael",8.1,555,"4342","Markus Schleinzer",7,2011,FALSE
"Michael",5.7,3490,"4342","Markus Schleinzer",7,2011,FALSE
"Michael",7,143,"4342","Markus Schleinzer",7,2011,FALSE
"Michael",7,3982,"4342","Markus Schleinzer",7,2011,FALSE
"Michael",5.7,37273,"4342","Markus Schleinzer",7,2011,FALSE
"Michael",5.8,76,"4342","Markus Schleinzer",7,2011,FALSE
"Michael",7.3,1313,"4342","Markus Schleinzer",7,2011,FALSE
"Michael",6.2,31,"4342","Markus Schleinzer",7,2011,FALSE
"Michael",7.9,16,"4342","Markus Schleinzer",7,2011,FALSE
"Michael Clayton",7.3,144689,"6797","Tony Gilroy",7.1,2007,FALSE
"Mickey Blue Eyes",5.8,31874,"3726","Kelly Makin",5.6,1999,FALSE
"Micmacs",7.2,26703,"2961","Jean-Pierre Jeunet",6.5,2010,FALSE
"Microbe and Gasoline",6.7,1862,"4639","Michel Gondry",6.5,2016,FALSE
"Mid-August Lunch",7,3481,"2330","Gianni Di Gregorio",7,2008,FALSE
"Middle Men",6.6,34502,"2289","George Gallo",6,2010,FALSE
"Middle Men",5.8,43,"2289","George Gallo",6,2010,FALSE
"Middle of Nowhere",6.5,3247,"610","Ava DuVernay",7,2012,FALSE
"Middle of Nowhere",8.3,17,"610","Ava DuVernay",7,2012,FALSE
"Middle of Nowhere",5.4,3602,"610","Ava DuVernay",7,2012,FALSE
"Middle of Nowhere",6.4,1328,"610","Ava DuVernay",7,2012,FALSE
"Midnight's Children",6.2,2559,"1739","Deepa Mehta",6,2013,FALSE
"Midnight in Paris",6.6,90,"7054","Woody Allen",7,2011,FALSE
"Midnight in Paris",7.7,340034,"7054","Woody Allen",7,2011,FALSE
"Midnight Special",6.6,63792,"2987","Jeff Nichols",7,2016,FALSE
"Mifune",7.2,7018,"6284","Soren Kragh-Jacobsen",6.8,1999,FALSE
"Mifune",7.2,7018,"6283","Soren Kragh-Jacobse",6.8,2000,FALSE
"Mighty Fine",5,292,"1727","Debbie Goodstein-Rosenfeld",5,2012,FALSE
"Mike and Dave Need Wedding Dates",6,68257,"2724","Jake Szymanski",4,2016,FALSE
"Miles Ahead",6.9,37,"1818","Don Cheadle",6,2016,FALSE
"Miles Ahead",6.4,7880,"1818","Don Cheadle",6,2016,FALSE
"Milk",7.6,15,"2450","Gus VanSant",6.7,2008,FALSE
"Milk",7.2,6,"2450","Gus VanSant",6.7,2008,FALSE
"Milk",8,7,"2450","Gus VanSant",6.7,2008,FALSE
"Milk",5.7,154,"2450","Gus VanSant",6.7,2008,FALSE
"Milk",7.8,8,"2450","Gus VanSant",6.7,2008,FALSE
"Milk",4.1,11,"2450","Gus VanSant",6.7,2008,FALSE
"Milk",6.7,210,"2450","Gus VanSant",6.7,2008,FALSE
"Milk",8.2,2206,"2450","Gus VanSant",6.7,2008,FALSE
"Milk",8.2,184,"2450","Gus VanSant",6.7,2008,FALSE
"Milk",5.8,16,"2450","Gus VanSant",6.7,2008,FALSE
"Milk",7.4,16,"2450","Gus VanSant",6.7,2008,FALSE
"Milk",7.6,149837,"2450","Gus VanSant",6.7,2008,FALSE
"Milk",5.9,55,"2450","Gus VanSant",6.7,2008,FALSE
"Milk",6.7,2430,"2450","Gus VanSant",6.7,2008,FALSE
"Milk",3.8,11,"2450","Gus VanSant",6.7,2008,FALSE
"Milk",9.1,21,"2450","Gus VanSant",6.7,2008,FALSE
"Milk",5.1,7,"2450","Gus VanSant",6.7,2008,FALSE
"Milk and Honey",7.6,21,"3148","Joe Maggio",6.5,2003,FALSE
"Milk and Honey",3.4,22,"3148","Joe Maggio",6.5,2003,FALSE
"Milk and Honey",6.4,66,"3148","Joe Maggio",6.5,2003,FALSE
"Milk and Honey",7.7,316,"3148","Joe Maggio",6.5,2003,FALSE
"Milk and Honey",5.3,6,"3148","Joe Maggio",6.5,2003,FALSE
"Millennium Mambo",7,3716,"2589","Hou Hsiao-hsien",7,2001,FALSE
"Million Dollar Arm",7,39578,"1364","Craig Gillespie",4,2014,FALSE
"Million Dollar Baby",8.9,7,"1314","Clint Eastwood",7,2004,FALSE
"Million Dollar Baby",6.3,321,"1314","Clint Eastwood",7,2004,FALSE
"Million Dollar Baby",6.4,14,"1314","Clint Eastwood",7,2004,FALSE
"Million Dollar Baby",8.1,556339,"1314","Clint Eastwood",7,2004,FALSE
"Million Dollar Hotel",5.9,19475,"7030","Wim Wenders",6.5,2001,FALSE
"Millions",6.9,23144,"1500","Danny Boyle",6.5,2005,FALSE
"Millions",6.7,17,"1500","Danny Boyle",6.5,2005,FALSE
"Millions",5.5,8,"1500","Danny Boyle",6.5,2005,FALSE
"Millions",3.9,212,"1500","Danny Boyle",6.5,2005,FALSE
"Mind Game",7.9,7,"4388","Masaaki Yuasa",7,2005,FALSE
"Mind Game",4.3,195,"4388","Masaaki Yuasa",7,2005,FALSE
"Mind Game",7.9,6784,"4388","Masaaki Yuasa",7,2005,FALSE
"Mind Game",7.2,12,"4388","Masaaki Yuasa",7,2005,FALSE
"Mindhunters",6.4,53394,"5552","Renny Harlin",5,2005,FALSE
"Mindhunters",7.1,16,"5552","Renny Harlin",5,2005,FALSE
"Mini's First Time",5.9,7594,"4882","Nick Guthe",4,2006,FALSE
"Minions",6.4,178903,"5404","Pierre Coffin and Kyle Balda",5,2015,FALSE
"Minority Report",7,27,"6455","Steven Spielberg",7.2,2002,FALSE
"Minority Report",7.7,446505,"6455","Steven Spielberg",7.2,2002,FALSE
"Minority Report",5.9,8922,"6455","Steven Spielberg",7.2,2002,FALSE
"Minority Report",6.8,102,"6455","Steven Spielberg",7.2,2002,FALSE
"Miracle",7.6,10,"3860","Kurt Russell",6,2004,FALSE
"Miracle",3.2,12,"3860","Kurt Russell",6,2004,FALSE
"Miracle",6.2,84,"3860","Kurt Russell",6,2004,FALSE
"Miracle",7.1,177,"3860","Kurt Russell",6,2004,FALSE
"Miracle",7,8,"3860","Kurt Russell",6,2004,FALSE
"Miracle",8.2,5,"3860","Kurt Russell",6,2004,FALSE
"Miracle",8.3,10,"3860","Kurt Russell",6,2004,FALSE
"Miracle",5.8,108,"3860","Kurt Russell",6,2004,FALSE
"Miracle",6,477,"3860","Kurt Russell",6,2004,FALSE
"Miracle",8.9,8,"3860","Kurt Russell",6,2004,FALSE
"Miracle",6.9,45,"3860","Kurt Russell",6,2004,FALSE
"Miracle",8,73,"3860","Kurt Russell",6,2004,FALSE
"Miracle",8.2,162,"3860","Kurt Russell",6,2004,FALSE
"Miracle",6.2,5,"3860","Kurt Russell",6,2004,FALSE
"Miracle",8.9,79,"3860","Kurt Russell",6,2004,FALSE
"Miracle",7.5,40953,"3860","Kurt Russell",6,2004,FALSE
"Miracle",6.5,44,"3860","Kurt Russell",6,2004,FALSE
"Miracle",8.2,316,"3860","Kurt Russell",6,2004,FALSE
"Miracle at St. Anna",6,16612,"6298","Spike Lee",6,2008,FALSE
"Miral",6.3,2959,"3616","Julian Schnabel",5,2011,FALSE
"Miriam",8.8,15,"4402","Matt Cimber",6,2007,FALSE
"Miriam",6.1,41,"4402","Matt Cimber",6,2007,FALSE
"Miriam",6.7,85,"4402","Matt Cimber",6,2007,FALSE
"Miriam",7.2,41,"4402","Matt Cimber",6,2007,FALSE
"Mirror Mirror",5.6,76705,"6560","Tarsem Singh",6,2012,FALSE
"Mirror Mirror",3,5,"6560","Tarsem Singh",6,2012,FALSE
"Mirror Mirror",6.6,7,"6560","Tarsem Singh",6,2012,FALSE
"Mirror Mirror",6.9,8,"6560","Tarsem Singh",6,2012,FALSE
"Mirror Mirror",5.6,1015,"6560","Tarsem Singh",6,2012,FALSE
"Mirror Mirror",8.8,1758,"6560","Tarsem Singh",6,2012,FALSE
"Mirror Mirror",5.1,105,"6560","Tarsem Singh",6,2012,FALSE
"Mirror Mirror",8,11,"6560","Tarsem Singh",6,2012,FALSE
"MirrorMask",6.9,21259,"1547","Dave McKean",5,2005,FALSE
"Misconceptions",7,35,"5893","Ron Satlof",3.5,2010,FALSE
"Misconceptions",7.9,131,"5893","Ron Satlof",3.5,2010,FALSE
"Misconceptions",4.8,198,"5893","Ron Satlof",3.5,2010,FALSE
"Misconceptions",5.4,14,"5893","Ron Satlof",3.5,2010,FALSE
"Misconceptions",7.2,9,"5893","Ron Satlof",3.5,2010,FALSE
"Miss Bala",6.5,7470,"2319","Gerardo Naranjo",7.3,2011,FALSE
"Miss Congeniality",6.2,157653,"1832","Donald Petrie",4,2000,FALSE
"Miss Congeniality 2",5.1,58994,"3325","John Pasquin",4,2005,FALSE
"Miss Julie",7.4,1360,"4051","Liv Ullmann",6.2,2014,FALSE
"Miss Julie",7.4,1360,"4690","Mike Figgis",5,1999,FALSE
"Miss Julie",6.3,1365,"4051","Liv Ullmann",6.2,2014,FALSE
"Miss Julie",6.3,1365,"4690","Mike Figgis",5,1999,FALSE
"Miss Julie",7.1,55,"4051","Liv Ullmann",6.2,2014,FALSE
"Miss Julie",7.1,55,"4690","Mike Figgis",5,1999,FALSE
"Miss Julie",7.5,13,"4051","Liv Ullmann",6.2,2014,FALSE
"Miss Julie",7.5,13,"4690","Mike Figgis",5,1999,FALSE
"Miss Julie",5.5,4173,"4051","Liv Ullmann",6.2,2014,FALSE
"Miss Julie",5.5,4173,"4690","Mike Figgis",5,1999,FALSE
"Miss Julie",4.9,14,"4051","Liv Ullmann",6.2,2014,FALSE
"Miss Julie",4.9,14,"4690","Mike Figgis",5,1999,FALSE
"Miss Julie",5.2,10,"4051","Liv Ullmann",6.2,2014,FALSE
"Miss Julie",5.2,10,"4690","Mike Figgis",5,1999,FALSE
"Miss Julie",4.2,112,"4051","Liv Ullmann",6.2,2014,FALSE
"Miss Julie",4.2,112,"4690","Mike Figgis",5,1999,FALSE
"Miss Lovely",6.6,2600,"584","Ashim Ahluwalia",6.2,2014,FALSE
"Miss March",5,19539,"7133","Zach Cregger",4,2009,FALSE
"Miss Meadows",5.7,5994,"3674","Karen Leigh Hopkins",5.5,2014,FALSE
"Miss Peregrine's Home for Peculiar Children",6.7,128829,"6656","Tim Burton",6.1,2016,FALSE
"Miss Pettigrew Lives for a Day",7.1,24156,"764","Bharat Nalluri",6,2008,FALSE
"Miss Potter",7,25710,"1162","Chris Noonan",5,2007,FALSE
"Miss Sloane",7.5,41963,"3297","John Madden",6.1,2016,FALSE
"Miss Violence",7.1,5217,"246","Alexandros Avranas",7,2013,FALSE
"Miss You Already",6.8,14038,"1058","Catherine Hardwicke",5.8,2015,FALSE
"Mississippi Grind",6.4,14417,"470","Anna Boden & Ryan Fleck",6.9,2015,FALSE
"Mister Foe",7,11555,"1640","David MacKenzie",5,2008,FALSE
"Mister Lonely",6.4,6629,"2502","Harmony Korine",7.1,2007,FALSE
"Mistress America",6.7,21100,"4955","Noah Baumbach",7,2015,FALSE
"Moana",5.4,139,"5877","Ron Clements etc",4,2016,FALSE
"Moana",7.6,191356,"5877","Ron Clements etc",4,2016,FALSE
"Moana",6.9,431,"5877","Ron Clements etc",4,2016,FALSE
"Mock Up on Mu",6.7,81,"1355","Craig Baldwin",6.5,2009,FALSE
"Mod Squad",4.2,8125,"6101","Scott Silver",4,1999,FALSE
"Mod Squad",7,1364,"6101","Scott Silver",4,1999,FALSE
"Modern Man",6.1,7,"3662","Justin Swibel",6.5,2007,FALSE
"Modern Man",7.3,12,"3662","Justin Swibel",6.5,2007,FALSE
"Modigliani",6.8,25,"4653","Mick Davis",5,2005,FALSE
"Modigliani",7.4,9490,"4653","Mick Davis",5,2005,FALSE
"Modigliani",7.5,877,"4653","Mick Davis",5,2005,FALSE
"Moebius",1.1,10,"3818","Kim Ki-duk",5.9,2013,FALSE
"Moebius",6.5,4005,"3818","Kim Ki-duk",5.9,2013,FALSE
"Moebius",6.9,1560,"3818","Kim Ki-duk",5.9,2013,FALSE
"Mojave",5.7,435,"7019","William Monahan",5.9,2016,FALSE
"Mojave",7.7,12,"7019","William Monahan",5.9,2016,FALSE
"Mojave",5.2,3141,"7019","William Monahan",5.9,2016,FALSE
"Mojave",7,5,"7019","William Monahan",5.9,2016,FALSE
"Molly",6,8,"3253","John Duigan",4,1999,FALSE
"Molly",5.6,46,"3253","John Duigan",4,1999,FALSE
"Molly",8.1,123,"3253","John Duigan",4,1999,FALSE
"Molly",8.4,10,"3253","John Duigan",4,1999,FALSE
"Molly",7.3,245,"3253","John Duigan",4,1999,FALSE
"Molly",7.2,67,"3253","John Duigan",4,1999,FALSE
"Molly",5.8,2461,"3253","John Duigan",4,1999,FALSE
"Molly",8.4,395,"3253","John Duigan",4,1999,FALSE
"Molly",6,65,"3253","John Duigan",4,1999,FALSE
"Molly",7.6,19,"3253","John Duigan",4,1999,FALSE
"Molly's Theory of Relativity",5,44,"2981","Jeff Lipsky",6.7,2013,FALSE
"Moloch",7.1,15,"231","Alexander Sokurov",7.1,1999,FALSE
"Moloch",7.1,15,"185","Aleksandr Sokurov",6.8,2000,FALSE
"Moloch",6,13,"231","Alexander Sokurov",7.1,1999,FALSE
